Record start time	t (s)	P0 (Pa)	P1 (Pa)	P2 (Pa)	P3 (Pa)	P4 (Pa)	P5 (Pa)	P6 (Pa)
22/03/2024 16:46:21	792	84.5999	33.7001	23.7675	61.2827	113.2764	122.8894	104.9312
23/03/2024 16:46:21	793	89.8623	45.8192	36.2205	68.1178	111.3495	120.2696	109.8652
24/03/2024 16:46:21	794	93.7841	56.087	46.6197	73.0302	109.0633	117.7166	113.496
25/03/2024 16:46:21	795	96.3143	63.6646	53.6511	75.0215	105.7778	114.9118	115.7319
26/03/2024 16:46:21	796	98.1658	72.5756	62.802	77.5774	101.6796	110.9083	117.0867
27/03/2024 16:46:21	797	98.7484	80.7366	71.4051	79.1733	96.1123	105.3793	117.0441
28/03/2024 16:46:21	798	99.5664	88.7857	80.0238	81.1877	90.8921	99.9441	117.6682
29/03/2024 16:46:21	799	99.0844	95.6075	87.2655	81.7549	84.0274	92.6804	117.1998
30/03/2024 16:46:21	800	99.2233	102.4989	94.5397	82.5618	77.546	85.9439	117.9339
31/03/2024 16:46:21	801	98.4828	108.3685	100.8481	82.4164	69.8311	78.0478	117.9995
01/04/2024 16:46:21	802	97.4234	113.6262	106.6344	82.1328	62.1682	70.0119	117.8904
02/04/2024 16:46:21	803	95.5537	118.216	111.8785	81.33	54.2388	61.4364	117.0162
03/04/2024 16:46:21	804	93.9984	122.3055	116.7603	81.6414	49.4528	55.4397	116.1427
04/04/2024 16:46:21	805	89.1475	124.6631	119.5622	77.9273	39.8362	44.993	112.1345
05/04/2024 16:46:21	806	82.5983	126.3228	121.2754	71.9611	28.1041	32.7336	106.3827
06/04/2024 16:46:21	807	75.0886	128.0011	122.7813	64.718	15.7994	19.9069	99.6482
07/04/2024 16:46:21	808	65.4078	127.2168	121.827	55.4467	2.7869	6.2913	90.291
08/04/2024 16:46:21	809	58.1139	129.3145	123.9252	48.9905	-6.9604	-4.4439	83.3347
09/04/2024 16:46:21	810	39.4538	119.2414	113.9369	31.0853	-27.3806	-25.7149	64.5314
10/04/2024 16:46:21	811	24.8313	112.3252	107.3137	17.4442	-42.8285	-41.9936	49.3295
11/04/2024 16:46:21	812	6.7127	101.5554	96.795	0.0771	-61.7795	-61.5094	30.4391
12/04/2024 16:46:21	813	0.5876	101.8689	97.4562	-5.2891	-68.0768	-68.303	23.168
13/04/2024 16:46:21	814	2.2028	108.7201	104.7746	-2.7783	-65.8021	-66.4221	23.4012
14/04/2024 16:46:21	815	-4.7997	106.5132	103.1513	-8.743	-71.8247	-72.8476	14.8536
15/04/2024 16:46:21	816	-14.2808	99.7125	97.0572	-17.0583	-79.1061	-80.3695	3.5566
16/04/2024 16:46:21	817	-28.2447	87.4268	85.5429	-29.7685	-90.0237	-91.5577	-12.2892
17/04/2024 16:46:21	818	-36.0924	80.3735	78.95	-37.1789	-94.7964	-96.1538	-22.4093
18/04/2024 16:46:21	819	-52.1002	63.9425	63.3262	-51.8744	-106.0468	-107.4547	-40.2787
19/04/2024 16:46:21	820	-56.8573	-120.1874	-120.1923	-76.1198	43.7367	56.8834	-48.191
20/04/2024 16:46:21	821	-44.0246	-110.6152	-110.9214	-63.0754	57.1269	69.9451	-32.808
21/04/2024 16:46:21	822	-31.3295	-100.8559	-101.9073	-51.1902	68.3985	81.2778	-18.0247
22/04/2024 16:46:21	823	-25.4339	-96.7618	-97.9094	-44.5421	73.4178	85.7232	-9.2697
23/04/2024 16:46:21	824	-26.7436	-98.9892	-100.4687	-45.2608	69.8345	81.6474	-8.0318
24/04/2024 16:46:21	825	-12.0934	-83.7915	-85.664	-29.5788	80.7465	91.7263	8.9507
25/04/2024 16:46:21	826	2.3871	-68.5514	-70.7664	-14.0843	91.2197	101.3619	25.681
26/04/2024 16:46:21	827	15.703	-53.4906	-55.9606	0.167	98.8499	108.0677	40.562
27/04/2024 16:46:21	828	28.9494	-37.7983	-40.4533	14.375	105.3772	113.552	54.9943
28/04/2024 16:46:21	829	42.2884	-21.3688	-24.2084	28.6832	111.2006	118.3545	68.9321
29/04/2024 16:46:21	830	53.4336	-7.6362	-10.5735	40.694	115.4088	121.5591	80.8584
30/04/2024 16:46:21	831	61.2999	4.3409	1.3637	49.6735	115.2663	120.3551	88.7308
01/05/2024 16:46:21	832	70.7824	17.8817	15.2228	60.4868	117.5422	121.717	98.5029
02/05/2024 16:46:21	833	77.4423	30.3119	28.0397	68.5991	116.5186	119.9048	104.7575
03/05/2024 16:46:21	834	83.3095	42.166	40.2783	75.8635	115.6116	118.4195	110.5431
04/05/2024 16:46:21	835	85.4177	49.2247	47.4142	78.6188	112.2302	114.7842	112.5851
05/05/2024 16:46:21	836	88.5401	58.9427	57.4182	82.7987	109.674	111.8684	115.5874
06/05/2024 16:46:21	837	90.3137	67.8677	66.6411	85.6083	105.8291	107.6711	116.9396
07/05/2024 16:46:21	838	91.3592	76.5448	75.628	87.599	100.8648	102.36	117.2961
08/05/2024 16:46:21	839	91.474	84.1967	83.5954	88.7922	94.9064	95.9062	116.8539
09/05/2024 16:46:21	840	91.7558	91.6967	91.1127	89.746	88.7387	89.2083	117.164
10/05/2024 16:46:21	841	90.7539	97.4966	97.1896	89.7453	81.7922	81.5797	116.6424
11/05/2024 16:46:21	842	90.3963	104.0876	103.9184	90.0694	74.4712	73.7812	117.382
12/05/2024 16:46:21	843	89.4425	109.6254	109.5594	89.7369	66.8714	65.7026	117.4524
13/05/2024 16:46:21	844	87.7322	114.6438	114.7936	89.0516	59.0181	57.1092	116.8896
14/05/2024 16:46:21	845	85.7739	118.2641	118.6461	88.0073	52.8701	50.4319	115.1737
15/05/2024 16:46:21	846	81.1139	120.7383	121.1645	83.9254	43.0215	40.2269	111.1179
16/05/2024 16:46:21	847	74.8876	122.7937	123.2196	78.06	31.2773	28.279	105.7181
17/05/2024 16:46:21	848	66.6584	123.3601	123.8423	70.1395	18.3636	15.1996	98.164
18/05/2024 16:46:21	849	56.9538	122.2673	122.9225	60.9098	5.277	1.8778	88.8443
19/05/2024 16:46:21	850	50.127	124.6322	125.628	54.9212	-4.2745	-8.1611	82.4246
20/05/2024 16:46:21	851	31.7971	114.6826	115.9361	37.1685	-24.7988	-28.8848	63.8942
21/05/2024 16:46:21	852	16.4385	107.265	108.7906	22.4076	-41.9014	-46.1934	47.9327
22/05/2024 16:46:21	853	0.2785	97.9083	99.6342	6.6758	-59.1339	-63.4743	30.6947
23/05/2024 16:46:21	854	-7.803	96.2475	98.128	-1.0737	-68.024	-72.2728	21.2175
24/05/2024 16:46:21	855	-8.8458	100.531	102.6121	-1.7163	-69.1107	-73.282	18.5515
25/05/2024 16:46:21	856	-12.7928	100.673	103.022	-5.3369	-72.413	-76.3611	12.6009
26/05/2024 16:46:21	857	-20.9906	95.694	98.2663	-13.3452	-79.6273	-83.244	2.2381
27/05/2024 16:46:21	858	-34.6462	83.6929	86.6188	-26.6504	-91.0483	-94.3983	-13.7662
28/05/2024 16:46:21	859	-42.7285	75.9628	78.9408	-35.138	-96.5306	-99.3324	-24.5754
29/05/2024 16:46:21	860	-55.8663	62.2785	65.43	-48.3356	-106.011	-108.3806	-40.2847
30/05/2024 16:46:21	861	-60.3286	-120.1058	-118.9102	-71.9972	46.5588	55.2671	-47.5044
31/05/2024 16:46:21	862	-47.5168	-110.3149	-109.0505	-58.0085	60.8164	68.6977	-31.6308
01/06/2024 16:46:21	863	-36.308	-101.994	-101.0767	-46.7272	71.7443	79.3176	-17.807
02/06/2024 16:46:21	864	-30.1284	-96.7433	-95.6338	-38.9666	76.6324	83.2247	-8.6332
03/06/2024 16:46:21	865	-32.2923	-99.7326	-98.4242	-39.4625	73.3635	78.925	-7.5924
04/06/2024 16:46:21	866	-14.8923	-82.3262	-81.0127	-20.8583	87.8232	92.5047	12.3016
05/06/2024 16:46:21	867	-1.5034	-67.503	-65.9775	-5.9285	96.3004	99.9119	27.7208
06/06/2024 16:46:21	868	11.2852	-53.4085	-51.5458	8.3069	104.0982	106.6058	42.3522
07/06/2024 16:46:21	869	24.279	-38.8069	-36.514	22.6941	111.4662	112.9074	56.9777
08/06/2024 16:46:21	870	35.4175	-24.8961	-22.1316	35.2085	115.4559	115.8487	69.0284
09/06/2024 16:46:21	871	46.6514	-10.7115	-7.3082	47.8945	119.2935	118.6978	80.9317
10/06/2024 16:46:21	872	55.4409	1.6811	5.5125	57.7811	120.1367	118.8225	89.8323
11/06/2024 16:46:21	873	64.1472	14.8741	19.4803	68.11	121.0578	118.9599	98.5533
12/06/2024 16:46:21	874	71.0167	27.0188	32.3442	76.5584	120.579	117.8869	105.3257
13/06/2024 16:46:21	875	76.5714	38.6768	44.6157	83.7708	119.4097	116.0695	110.8865
14/06/2024 16:46:21	876	78.345	45.1908	51.7776	87.0652	116.6374	112.6552	113.3527
15/06/2024 16:46:21	877	80.6751	54.4591	61.4005	90.7376	113.5021	108.8183	115.6786
16/06/2024 16:46:21	878	81.9436	63.1197	70.3485	93.2693	109.5223	103.9828	116.7141
17/06/2024 16:46:21	879	82.6793	71.6189	78.8922	94.9443	104.5336	98.1656	116.8327
18/06/2024 16:46:21	880	82.8208	79.1629	86.2791	95.6097	98.5009	91.4759	116.1602
19/06/2024 16:46:21	881	82.8374	86.4433	93.9355	96.9067	92.7784	84.721	116.6423
20/06/2024 16:46:21	882	82.3694	92.9146	100.3278	97.1339	86.0399	77.3052	116.6196
21/06/2024 16:46:21	883	81.4395	99.076	106.3063	97.0113	78.4618	68.8417	116.5988
22/06/2024 16:46:21	884	80.4705	104.7573	111.7665	96.7266	70.9355	60.5964	116.6354
23/06/2024 16:46:21	885	78.6156	109.5352	116.2691	95.4775	62.6076	51.6815	115.4735
24/06/2024 16:46:21	886	76.4788	112.4748	118.6747	92.966	55.4189	44.8207	112.6878
25/06/2024 16:46:21	887	72.1263	115.4551	121.4764	88.9644	45.3179	34.6239	108.9218
26/06/2024 16:46:21	888	66.7929	118.7272	124.8655	84.2991	34.2413	23.3292	104.7157
27/06/2024 16:46:21	889	58.4665	119.0416	125.4781	76.2801	21.0592	10.3167	97.009
28/06/2024 16:46:21	890	48.9754	117.4441	124.2713	66.954	8.0173	-2.3631	87.4824
29/06/2024 16:46:21	891	42.2799	119.6651	127.0793	61.0064	-1.8032	-12.0219	81.0742
30/06/2024 16:46:21	892	24.2331	109.3831	117.1592	43.3059	-22.1585	-32.0131	62.5692
01/07/2024 16:46:21	893	11.0779	104.3961	112.3953	30.3271	-37.9112	-47.2416	48.7548
02/07/2024 16:46:21	894	-4.6263	95.9358	104.0162	14.601	-55.6543	-64.469	31.875
03/07/2024 16:46:21	895	-15.5656	91.0806	99.2131	3.6804	-67.7154	-75.8747	19.3256
04/07/2024 16:46:21	896	-17.6982	94.1783	102.3419	1.567	-70.359	-77.9649	15.418
05/07/2024 16:46:21	897	-21.4753	94.8967	103.0067	-2.508	-74.4032	-81.2349	9.468
06/07/2024 16:46:21	898	-27.9411	90.6045	98.4348	-9.8814	-80.1408	-86.0829	0.1994
07/07/2024 16:46:21	899	-40.7504	79.3506	87.0475	-23.3305	-91.4763	-96.6652	-15.3831
08/07/2024 16:46:21	900	-48.8804	71.172	78.5373	-32.5954	-97.418	-101.8166	-26.5492
09/07/2024 16:46:21	901	-59.6572	60.3775	67.4693	-44.4995	-105.7155	-109.2206	-40.3164
10/07/2024 16:46:21	902	-63.6196	-119.8677	-117.4636	-67.4748	49.712	53.8283	-46.6605
11/07/2024 16:46:21	903	-51.699	-110.7252	-107.9567	-53.4762	63.8777	66.7537	-31.2414
12/07/2024 16:46:21	904	-40.278	-101.3462	-98.4956	-40.8287	75.014	77.0244	-16.8442
13/07/2024 16:46:21	905	-35.157	-97.661	-94.2884	-33.652	80.2044	81.0435	-8.3469
14/07/2024 16:46:21	906	-37.4817	-100.0569	-95.9799	-33.546	76.1327	75.5799	-7.4751
15/07/2024 16:46:21	907	-18.8824	-82.0452	-77.3457	-12.9958	93.2746	91.4841	14.1526
16/07/2024 16:46:21	908	-5.3112	-67.4023	-61.9983	2.392	102.2656	99.2249	29.806
17/07/2024 16:46:21	909	7.103	-53.6964	-47.4451	16.5626	109.6229	105.4574	44.0512
18/07/2024 16:46:21	910	19.7406	-39.2738	-32.0342	31.0115	116.3512	111.0325	58.2626
19/07/2024 16:46:21	911	30.6928	-26.2299	-18.0567	43.4581	120.7278	114.4782	70.2699
20/07/2024 16:46:21	912	39.9927	-13.9912	-4.7399	54.3065	122.3885	115.3185	80.1477
21/07/2024 16:46:21	913	48.8909	-1.6862	8.5194	64.6533	123.5273	115.9094	89.3632
22/07/2024 16:46:21	914	57.5585	11.2548	22.7542	75.3104	124.6267	116.4269	98.3984
23/07/2024 16:46:21	915	64.3941	23.0025	35.6648	84.136	124.6209	115.9242	105.6904
24/07/2024 16:46:21	916	69.3434	34.6196	47.9955	90.772	122.3546	113.0536	110.4704
25/07/2024 16:46:21	917	71.7865	43.3797	57.4619	94.9595	119.4142	109.2036	113.2338
26/07/2024 16:46:21	918	72.306	49.7	64.9183	98.1023	116.8214	105.159	115.4032
27/07/2024 16:46:21	919	72.7649	57.7785	73.2945	99.9878	112.3096	99.3901	115.811
28/07/2024 16:46:21	920	73.2525	65.9597	81.6135	101.6893	107.7143	93.4475	116.2429
29/07/2024 16:46:21	921	73.1526	73.3646	88.8105	102.2143	101.8649	86.5	115.7615
30/07/2024 16:46:21	922	73.403	80.7305	96.0137	102.9699	95.917	79.6562	115.8704
31/07/2024 16:46:21	923	73.1978	87.7706	103.1446	104.1243	90.127	72.5661	116.6871
01/08/2024 16:46:21	924	72.401	94.0177	108.864	103.9257	82.6177	64.0873	116.3501
02/08/2024 16:46:21	925	71.8697	100.2981	114.6347	104.0784	75.4353	56.0561	116.604
03/08/2024 16:46:21	926	69.6509	104.3102	117.7671	101.7146	66.2832	46.744	114.1703
04/08/2024 16:46:21	927	68.4721	108.0741	120.4934	99.4402	59.1961	40.4012	111.9197
05/08/2024 16:46:21	928	64.378	111.4349	123.5062	95.8268	48.984	30.0683	108.391
06/08/2024 16:46:21	929	58.3732	113.6227	125.8153	90.4402	37.2222	18.3484	103.0808
07/08/2024 16:46:21	930	49.8069	113.1039	125.6741	81.8656	23.5238	5.375	94.609
08/08/2024 16:46:21	931	41.2097	112.4717	125.71	73.3918	10.7628	-6.6024	85.9077
09/08/2024 16:46:21	932	34.377	114.4983	128.5238	67.115	0.3205	-16.3699	79.1937
10/08/2024 16:46:21	933	17.3066	105.8011	120.2356	50.0821	-20.1597	-35.7298	61.7284
11/08/2024 16:46:21	934	3.6164	99.3751	113.9693	36.1927	-36.3705	-50.7472	46.9185
12/08/2024 16:46:21	935	-9.6035	93.2521	107.9624	22.8656	-51.9721	-65.2207	32.5199
13/08/2024 16:46:21	936	-24.8269	83.6327	98.0397	6.7258	-69.0425	-80.9354	15.241
14/08/2024 16:46:21	937	-27.4357	85.9094	99.9739	3.3626	-72.6896	-83.4507	10.5058
15/08/2024 16:46:21	938	-28.8226	88.6097	102.2199	0.9715	-74.7027	-84.1868	6.6538
16/08/2024 16:46:21	939	-36.4607	83.9047	97.0949	-7.8515	-82.3636	-90.6611	-3.6654
17/08/2024 16:46:21	940	-50.407	72.0049	84.7494	-22.9925	-95.563	-102.7647	-20.4378
18/08/2024 16:46:21	941	-55.6055	66.2139	78.065	-30.5853	-99.1914	-105.0913	-29.2681
19/08/2024 16:46:21	942	-63.2253	57.3573	68.3329	-40.5977	-104.6961	-109.2082	-40.5597
20/08/2024 16:46:21	943	-67.2111	-119.9265	-116.5616	-64.1102	51.3233	51.3061	-47.023
21/08/2024 16:46:21	944	-55.411	-110.5423	-106.4887	-49.3012	65.8128	64.1162	-31.4015
22/08/2024 16:46:21	945	-44.6955	-101.7622	-97.1807	-36.1577	77.5513	74.4354	-17.0643
23/08/2024 16:46:21	946	-39.3417	-97.7752	-92.3078	-27.9507	83.6383	78.893	-8.0211
24/08/2024 16:46:21	947	-40.6101	-99.7419	-92.9823	-26.0014	82.1884	75.6616	-5.5723
25/08/2024 16:46:21	948	-23.4486	-82.4424	-74.5592	-6.2557	96.8021	88.734	14.3718
26/08/2024 16:46:21	949	-9.7277	-68.0244	-58.8664	9.9124	106.8586	97.2231	30.5145
27/08/2024 16:46:21	950	2.7062	-54.7254	-44.1887	24.6852	115.2122	104.2685	45.1617
28/08/2024 16:46:21	951	14.8945	-40.4456	-28.5376	38.7278	120.6569	108.6559	58.5729
29/08/2024 16:46:21	952	25.141	-28.3756	-14.9839	50.7727	124.5819	111.6731	70.0211
30/08/2024 16:46:21	953	33.6326	-17.2631	-2.2571	61.1744	125.8024	112.1374	79.3627
31/08/2024 16:46:21	954	42.0499	-5.5804	10.8508	71.2624	126.622	112.5965	88.3347
01/09/2024 16:46:21	955	50.2755	6.8039	24.8949	81.7445	127.4664	113.0333	97.3229
02/09/2024 16:46:21	956	56.3868	18.0855	37.6735	90.1875	126.6721	111.8362	104.1068
03/09/2024 16:46:21	957	60.9768	29.581	49.7704	96.1339	123.7264	108.4012	108.466
04/09/2024 16:46:21	958	64.008	39.0336	60.0933	101.1212	121.787	105.3695	112.2719
05/09/2024 16:46:21	959	62.923	44.0222	66.8145	103.5256	118.4274	99.9817	113.4483
06/09/2024 16:46:21	960	63.8704	52.5215	75.9483	106.444	115.3036	95.0253	115.2548
07/09/2024 16:46:21	961	64.3649	60.9401	84.7249	108.5013	111.2596	89.1915	116.396
08/09/2024 16:46:21	962	63.7856	67.8317	91.5294	108.6447	105.2659	81.8112	115.8013
09/09/2024 16:46:21	963	64.1163	75.6155	99.1656	109.8059	99.8679	75.021	116.4582
10/09/2024 16:46:21	964	63.1827	81.5487	104.6561	109.3165	92.8503	67.0591	115.4153
11/09/2024 16:46:21	965	63.048	88.439	111.0612	110.0097	86.2367	59.3058	115.7827
12/09/2024 16:46:21	966	62.372	94.2248	115.8914	109.4759	78.5343	51.0593	115.0019
13/09/2024 16:46:21	967	61.1085	99.3403	120.0215	108.2657	70.1611	42.3422	113.5286
14/09/2024 16:46:21	968	61.158	104.1319	123.355	106.6953	63.4583	36.7447	111.9116
15/09/2024 16:46:21	969	56.4905	106.5401	125.1725	102.3301	52.4324	25.855	107.2237
16/09/2024 16:46:21	970	50.1327	108.0524	126.7627	96.5362	40.0443	13.6878	101.1809
17/09/2024 16:46:21	971	42.0189	107.6441	126.7667	88.1103	26.2145	1.065	92.6402
18/09/2024 16:46:21	972	32.8186	106.7618	126.6349	78.5963	11.6613	-11.9988	83.1602
19/09/2024 16:46:21	973	26.9302	109.1409	129.8679	73.0079	2.1058	-20.377	76.9273
20/09/2024 16:46:21	974	11.5705	101.8156	123.0553	57.69	-16.8266	-37.7407	60.9743
21/09/2024 16:46:21	975	-3.7071	94.255	115.7541	42.3005	-35.2038	-54.4677	44.8345
22/09/2024 16:46:21	976	-16.7494	87.4236	108.5835	28.2135	-50.8906	-68.2629	30.0981
23/09/2024 16:46:21	977	-31.688	79.2532	100.0619	12.2935	-68.6582	-84.2755	13.4441
24/09/2024 16:46:21	978	-34.7693	80.6217	100.8065	7.7761	-73.1816	-87.1085	7.8796
25/09/2024 16:46:21	979	-36.902	81.6311	100.8954	3.6422	-76.0828	-88.2068	2.8434
26/09/2024 16:46:21	980	-47.1361	74.5708	93.1754	-8.1112	-86.8052	-97.4182	-10.0345
27/09/2024 16:46:21	981	-55.46	68.2115	85.9024	-18.5396	-94.986	-103.987	-21.5256
28/09/2024 16:46:21	982	-61.4313	62.7885	79.2719	-27.4627	-100.3883	-107.7562	-31.1513
29/09/2024 16:46:21	983	-67.997	54.1641	69.1043	-37.9003	-105.4792	-110.9263	-42.1042
30/09/2024 16:46:21	984	-70.9099	-120.1051	-115.7746	-60.5003	53.2611	48.9333	-47.2959
01/10/2024 16:46:21	985	-59.7695	-110.9464	-105.5739	-45.3664	67.4969	61.0118	-31.9697
02/10/2024 16:46:21	986	-49.2664	-101.9796	-95.4752	-31.0903	79.7843	71.2172	-17.406
03/10/2024 16:46:21	987	-45.7722	-100.0887	-92.4723	-24.5429	84.2	73.8822	-10.2833
04/10/2024 16:46:21	988	-45.2275	-100.375	-91.135	-20.4217	84.6738	72.3774	-6.0894
05/10/2024 16:46:21	989	-28.2515	-83.509	-72.6839	-0.2008	99.9067	85.7019	13.881
06/10/2024 16:46:21	990	-15.0875	-69.6131	-57.1296	15.9012	109.6563	93.6979	29.52
07/10/2024 16:46:21	991	-2.362	-55.951	-41.4971	31.7486	118.7486	101.0182	44.632
08/10/2024 16:46:21	992	9.5042	-42.9248	-26.3533	46.3476	125.6746	106.5393	58.4016
09/10/2024 16:46:21	993	17.5698	-32.6826	-14.3203	56.1752	126.5544	106.6545	67.3029
10/10/2024 16:46:21	994	26.7428	-20.8776	-0.4507	67.4837	128.5116	107.8935	77.4684
11/10/2024 16:46:21	995	34.3554	-10.1344	12.271	77.3691	129.1005	108.0741	86.1511
12/10/2024 16:46:21	996	41.513	1.2353	25.4838	86.7746	128.6552	107.5565	94.2031
13/10/2024 16:46:21	997	47.2272	12.3344	38.2351	94.8966	127.4178	105.9858	100.8831
14/10/2024 16:46:21	998	51.9181	23.711	50.6844	101.5607	125.584	103.3705	106.3243
15/10/2024 16:46:21	999	55.1742	33.6166	61.7296	107.1091	124.3494	100.7264	110.906
16/10/2024 16:46:21	1000	54.8164	40.0743	69.4431	109.2565	120.5994	95.0958	112.1066
17/10/2024 16:46:21	1001	54.4526	46.962	77.5229	111.5628	117.3547	89.5818	113.5401
18/10/2024 16:46:21	1002	54.7497	55.2021	86.3988	113.7529	113.6269	83.7602	115.1098
19/10/2024 16:46:21	1003	53.563	61.4961	92.6426	113.0509	107.0848	75.8757	114.0072
20/10/2024 16:46:21	1004	53.8804	69.3082	100.6447	114.6995	102.3161	69.375	115.1296
21/10/2024 16:46:21	1005	53.8555	75.9592	106.6945	114.6925	95.785	62.0644	114.6708
22/10/2024 16:46:21	1006	53.5328	82.5264	112.728	115.0302	88.7806	54.1411	114.4578
23/10/2024 16:46:21	1007	52.7146	87.8641	117.0049	114.0533	80.611	45.7153	112.9339
24/10/2024 16:46:21	1008	54.8182	94.7286	122.177	114.3762	74.8418	40.9635	113.0315
25/10/2024 16:46:21	1009	52.4473	98.6029	125.22	112.2801	65.7337	31.8202	110.2189
26/10/2024 16:46:21	1010	47.5726	100.7378	126.8393	107.9604	54.2736	20.4609	105.0974
27/10/2024 16:46:21	1011	41.8265	102.3771	128.4727	102.5604	42.203	8.9767	99.1281
28/10/2024 16:46:21	1012	33.9329	101.7572	127.9424	93.4935	27.6246	-3.6948	89.9986
29/10/2024 16:46:21	1013	26.9419	102.9317	130.0841	86.6621	15.6845	-14.3722	82.6706
30/10/2024 16:46:21	1014	18.1858	101.8142	129.5415	77.3021	2.2742	-25.7128	72.8074
31/10/2024 16:46:21	1015	2.922	94.5859	122.829	61.9663	-17.0004	-43.0298	56.8292
01/11/2024 16:46:21	1016	-8.1164	90.6003	118.6255	49.9123	-31.5538	-55.1747	44.3535
02/11/2024 16:46:21	1017	-22.3732	84.2493	112.1461	35.2581	-49.2078	-70.8232	29.1663
03/11/2024 16:46:21	1018	-36.2938	75.4808	102.5076	19.4312	-65.6183	-84.7605	12.8502
04/11/2024 16:46:21	1019	-45.0134	71.2457	97.2986	8.5138	-76.5437	-93.4545	1.4756
05/11/2024 16:46:21	1020	-43.6186	76.8917	101.7728	7.5242	-76.9433	-91.6481	0.077
06/11/2024 16:46:21	1021	-51.221	71.3239	94.9547	-2.7019	-85.1026	-97.7115	-10.7703
07/11/2024 16:46:21	1022	-57.419	67.6169	89.9585	-11.809	-91.9857	-102.5138	-20.2379
08/11/2024 16:46:21	1023	-64.7546	59.8176	80.2912	-23.3179	-99.0516	-107.4776	-31.7413
09/11/2024 16:46:21	1024	-72.635	50.1313	68.6315	-35.7703	-105.9972	-112.2485	-44.1176
10/11/2024 16:46:21	1025	-75.3824	-120.9598	-115.5859	-57.5965	54.3333	45.6298	-48.5017
11/11/2024 16:46:21	1026	-64.3295	-111.9345	-105.33	-42.1872	68.7451	57.7347	-33.2878
12/11/2024 16:46:21	1027	-53.5864	-102.8224	-94.7417	-26.9085	82.0755	68.5207	-18.2597
13/11/2024 16:46:21	1028	-48.5811	-99.2516	-89.7697	-18.208	88.089	72.4467	-9.5819
14/11/2024 16:46:21	1029	-47.9466	-98.9229	-87.446	-13.3771	88.0041	69.9919	-5.4869
15/11/2024 16:46:21	1030	-37.1102	-88.4479	-74.8842	1.5212	98.0234	77.6769	8.6076
16/11/2024 16:46:21	1031	-24.3357	-75.1748	-59.5227	17.9147	108.3618	85.9957	24.1821
17/11/2024 16:46:21	1032	-9.0583	-58.9913	-40.9993	36.6232	119.9137	95.6245	41.7078
18/11/2024 16:46:21	1033	3.4932	-45.0757	-24.6063	52.2638	127.4488	101.5147	56.0613
19/11/2024 16:46:21	1034	10.8538	-36.0727	-13.1718	62.3351	129.2405	102.096	64.9887
20/11/2024 16:46:21	1035	20.3021	-23.8784	1.4767	74.2994	131.6395	103.6986	75.6508
21/11/2024 16:46:21	1036	27.2736	-13.8391	13.9112	83.9285	132.1374	103.701	84.1459
22/11/2024 16:46:21	1037	31.125	-5.7968	23.945	90.18	128.6727	100.1014	89.3242
